双相情感障碍超话,双相情感障碍:  我也在努力着生活，当然，也会有极端的情绪，但不敢想到自残，因为我爱自己的身体，六年来，身上无一处伤疤，这也是幸运的，同时，这三个月来也把烟给戒了，之前要抽33根左右呢，最重要的是，一定要早睡！早睡！别让晚上时间胡思乱想，陷进死胡同里去了。 ,,m,,,,,,,,,
抑郁症超话,抑郁症:    从小到大我一直是爸妈眼中的乖乖女，但只有我知道自己生病了。初中那会每天就是想死自残，爸妈看到了伤口 但是他们不当回事 他们觉得抑郁症嘛又不是神经不正常应该不会有什么事，所以我知道 一直都没有人在乎我的。  因为不被重视所以我自己也没在乎这个东西，一直到现在我感觉我的 ...全文,,f,,,,,,,,,
抑郁症超话,抑郁症: 真的好难受啊，又开始自残了 ,,f,,,,,,,,,
抑郁症超话,抑郁症: 刚刚又忍不住zc了一下怎么办我真的忍不住有没有什么解决方法或者别的办法 平时还要上学了肯定不能不能一直这样子 而且还会留疤 ,,f,,,,,,,,,
抑郁症超话,抑郁症:  有没有人知道会对高考体检有影响吗胳膊上有好一些划痕一看就是自残的那种不知道各地高考体检一样吗我是陕西 ,,f,,,,,,,,,
抑郁症超话,抑郁症:  真的很无语，某些人你得个抑郁症你了不起，你zszc很多次了不起，你行，不代表你就可以道德绑架，你得个抑郁症你说的我就不能反驳咯？有的时候可怜之人必有可恨之处！！！ ,,f,,,,,,,,,
抑郁症超话,抑郁症: 突然的想自残为什么......为什么情绪说上来就上来...我真的好累 ,,f,,,,,,,,,
抑郁症超话,抑郁症: 很难受 不知道怎么说 想zc 想紫砂 ,,f,,,,,,,,,
抑郁症超话,抑郁症:  感觉改吃了舍曲林之后我什么事都干不了了，就一天躺在床上…虽然好处是也没有zc欲望了，但我真的变成彻底的废物，一点作业都做不了了，食欲也越来越低下……感觉再这样下去我什么也不用干自己就死了，但我其实还蛮珍惜曾经的自己坚持完成高考考上的大学，也不想死在爱我的妈妈之前，我 ...全文,,f,,,,,,,,,
抑郁超话,抑郁:  不止一次zc，这次zc被发现了，一下子好像家里所有的苦难与不幸都是我造成的，我都20多岁了这么大的人了是挺不懂事的，不该被发现的，这么大了不该心情不好，心情不好也不该这么表现出来，生而为人我真的抱歉造成了这样的苦难，原来我以为这样的病会被家人理解，但是好像一下子我就要把这 ...全文,,m,,,,,,,,,
抑郁症超话,抑郁症: 半夜zc发现白色的那是什么啊 我的脂肪吗 ,,f,,,,,,,,,
双相情感障碍超话,双相情感障碍: 好痛，我上学一整天为了不发病一直掐着自己，我给自己要掐烂了都没忍住哭，中午没人跟我吃饭我就不吃饭饿一整天，晚上睡觉在哭，哭到四点睡觉五点起，我在家也经常发疯自残，我连上学这种事我都受不了，准备过几天再上上不行就吞药吧，我不想活的这么痛苦 ,,m,,,,,,,,,
抑郁症超话,抑郁症:  真的给大家一个衷心的建议，不要自残，不要自残，不要自残！！！可以拿锥子砍很厚的字典or书，小刀划书，扔东西，大喊，骂人，拆家都行！就是不要伤害自己！不要伤害自己！不要伤害自己！ ,,f,,,,,,,,,
焦虑症超话,焦虑症: 焦虑症没有自残情况吗，还是说我是双向啊 ,,f,,,,,,,,,
抑郁超话,抑郁: 真的好长时间没有打开微博没有打开超话了，我以为我不吃药了，我成功顶住了中考，我成功考上了高中就意味着我好了，但是最近的种种状态好像在嘲笑我的天真，我没有好，我回到学校还是会zc，还是会嗜睡，还是会因为一点小事就想哭，还是很累，但是我应该怎么给妈妈说，我要再一次看着她的眼 ...全文,,f,,,,,,,,,
双相情感障碍超话,双相情感障碍: 我妈把刀全藏起来了，我想自残也自残不了，我真的想，可是她死活不给我,,f,,,,,,,,,
抑郁症超话,抑郁症: 克制不了zc行为怎么办啊，我感觉似乎zc上瘾了。我知道这样不好，但是依然每天无法忍住再手腕上划一刀。特别是上学的时候。每当英语课就开始划。。。但是这个时候心里很平静（可能有点小兴奋），也不知道是药的作用还是我麻木了。 ,,m,,,,,,,,,
抑郁症超话,抑郁症:  我好没用，我就是他们的累赘真的好想死，但是一想到他们给我花了好多钱我就觉得我好浪费对不起他们，整天的自我怀疑pua自己，想自杀但是我又怕他们伤心我只能zc缓解我的压力 ,,f,,,,,,,,,
抑郁症超话,抑郁症: 抑郁症发作了好想死，好想买抑郁症的药，抑郁症的证明被我妈扔掉了，好辛苦，扔了几个玻璃罐子自残一下太痛苦了 ,,m,,,,,,,,,
抑郁症超话,抑郁症: 累，我才小学，不能不上学啊，为了能正常上学，每天都得压抑自己不开心的情绪。这几天一直去医院，我装出一副什么事情都没有的样子，才好让医生不用给我吃药，只需要心理开导。其实这几天我的心都闷闷不乐的，为了上学这几个月既不能自残、也不能哭、更不能不开心。累。只有满满的伪 ...全文,,f,,,,,,,,,
双相情感障碍超话,双相情感障碍: 想自残的时候怎么转移注意力啊难受快疯掉了，今天我妈还骂我，说我不上班还不吃饭，怎么这么懒，我就是不想吃，我不想下床 ,,m,,,,,,,,,
抑郁症超话,抑郁症:  抑郁症了是不是就再也很难打心底的开心 间歇性的烦躁 狂躁 极力的忍住想自残的手 但是心里的冲动还是忍不住 ,,f,,,,,,,,,
抑郁症超话,抑郁症: 答应了别人不能自残，扔了刀，但是难过伤心的时候生不如死。 ,,f,,,,,,,,,
抑郁症超话,抑郁症: 分不清，总觉得自己有意无意在去靠近痛苦沉浸悲伤，但是确确实实又觉得真的是莫名的开始崩溃，现在挺平静麻木，但是特别想哭，想zc，好矛盾，可能又是清醒的堕落，不想做任何事情了，很想结束，断药好久了可能超过三个月？记不清，不是很想复诊什么的，因为家里人不理解，身边人的所谓我 ...全文,,f,,,,,,,,,
抑郁症超话,抑郁症: 又开始出现幻觉了，吃了两年多的药，似乎什么效果也没有。我还是时常感到悲哀，每次有自残的冲动就用皮带抽自己，只有疼痛才能让我获得片刻的安宁。可现在连这片刻的安宁也成了奢望，世间的苦痛犹如九冬的雪裹挟着碎裂的冰融化进我的伤口。 ,https://wx1.sinaimg.cn/large/007mb18tgy1h6yo3kdfrkj30hs0k0wf3.jpg,m,,,,,,,,,
双相情感障碍超话,双相情感障碍: 好想和对象分手...但是我怕在学校见面好尴尬 怎么办啊我一想到要和他有什么身体接触就ex 他也老是在我面前模仿我zc的样子然后笑我...我真不知道怎么办啊啊 ,,f,,,,,,,,,
双相情感障碍超话,双相情感障碍: 在住院...情绪时好时坏 医生说初步诊断是双相 可是情绪好的时候又不像是不正常的 有时候兴奋起来想做点刺激的事 没事干就到处大步流星地走 医生又说什么正常的开心情绪 那就干脆吃抗抑郁药阿 管他会不会转躁 现在我真想装作病好了再出院 这样又可以zc了 我真的离不开刀了 ,,f,,,,,,,,,
抑郁症超话,抑郁症:  无论是几点睡觉，基本上就睡四个小时或者四个多小时。醒了无法再睡着。晚上稀里糊涂拿起普兰片就吃，忘记了早上吃过了一次。我很累，我想zc，让自己好受一些。 ,,f,,,,,,,,,
抑郁症超话,抑郁症:  我刚出院没几天，今天晚上复发了，是的、我做噩梦了，然后我很害怕、我就打自己的头和脸，找出小刀来zc，我很想吃东西，也很想哭，但是我没办法哭出来，就算我的手臂很痛很痛我都哭不出来，我该怎么办，我不想再住院了。 ,,f,,,,,,,,,
抑郁症超话,抑郁症: 就算情绪爆发也能压住zc的欲望，但是有点想去纹身……（已成年）有没有了解这方面的朋友 ,,f,,,,,,,,,
抑郁症超话,抑郁症: 冬天难熬吧？难熬，似乎所有一切都发生在寒冬.欺骗、背叛、离去、轻生、抽烟、酗酒、zc… ,,f,,,,,,,,,
抑郁症超话,抑郁症:  我感觉我好了很多了 但是感觉对自残上瘾了 喜欢自己的手臂上白色的疤痕 喜欢伤害自己的感觉  ,,f,,,,,,,,,
抑郁症超话,抑郁症: 真的好想自残 但又怕爸妈发现怎么办上一次他们就发现了但不自残锤头没用啊我还是好想伤害自己 ,,f,,,,,,,,,
抑郁症超话,抑郁症:  用小刀在手指上轻轻划了一道口子，真的好疼，好久没有zc过了，现在突然来那么一下，还真的好疼 ,,f,,,,,,,,,
抑郁症超话,抑郁症: 很羡慕你们敢自残敢自杀，我怕疼一直不敢，我从小到大都很怕疼，割腕都不敢割只敢轻轻划几刀，只划破一点皮肤，看别人割腕的照片都害怕，我遗书都写了好几篇了，昨天凌晨遗书又写好了一篇，打算好好打几把游戏睡一个好觉准备中午跳楼了，然后因为怕疼还是不敢跳下去 ,,f,,,,,,,,,
抑郁症超话,抑郁症: 自残被我妈发现了，看她着急的样子，我真自责。 ,,f,,,,,,,,,
抑郁症超话,抑郁症: 友友们想知道你们自残的话会处理伤口吗?要处理的话应该用什么处理?要包纱布吗？ ,,f,,,,,,,,,
寄给走饭的信超话,寄给走饭的信: 自残并且感到亢奋是怎么办啊 ,,f,,,,,,,,,
抑郁症超话,抑郁症: 对不起，我又zc了。对不起对不起，都是我的错 ,,f,,,,,,,,,
双相情感障碍超话,双相情感障碍:  我是不是发病了，因为我住校特别想回家，但我们学校非必要不让请假，我就开始洗冷水澡，洗到麻木了已经，这算不算身体上的自残呢？因为我已经好了有一段时间了，我也不确定算不算轻微复发，确实情绪上也有点小问题，我现在只想躲起来 ,,f,,,,,,,,,
抑郁症超话,抑郁症: 忍不住zc怎么办 ,,f,,,,,,,,,
抑郁症超话,抑郁症:  zc 印被发现了他让我直接去跳从军训那回来说我事多只顾自己我只是想要一点点鼓励一点点爱啊爷爷去世一年走不出来总在后悔我出生干嘛呢我不就是个错误吗一年到头给家人用钱找麻烦梦想也不重要啊反正做不到哈哈哈哈哈呼吸困难心跳加速开始反胃但又能怎么样呢救救我啊。。。 ,,f,,,,,,,,,
抑郁症超话,抑郁症: 宝宝们我想问一下，就是我去上海精神卫生中心挂了特需检查，只靠问诊和做量表检查出来重度抑郁和轻度焦虑，这种结果准确吗，我听说有些医院是还要做脑ct什么的我是情绪崩溃的时候比较可怕会zc之类的，但平时就没什么，只是经常有很悲观很丧的想法（不会付诸行动），也会有高兴的时 ...全文,,f,,,,,,,,,
抑郁症超话,抑郁症:  控制不住自残的欲望该如何是好 ,,f,,,,,,,,,
抑郁症超话,抑郁症: 天天把si挂在嘴边也只会被人嫌弃 被人说不懂得珍惜生命 但是我是那种贼惜命胆小怕死的人 但是还是天天都会想死 但是一点都不敢做 连可能的自残也只是小刀往胳膊上随便划几下 压根没划破 ,,f,,,,,,,,,
抑郁症超话,抑郁症:  现在的妹妹真的是折腾死我了。就是说为什么要自残，刚解决完一个要割腕的。我不明白，为什么会不能理解不管如何绝对不能拿刀去割自己的手臂。 ,,f,,,,,,,,,
抑郁症超话,抑郁症: 考上高中了，虽然是艺术的，名词解释和文常背不完（偶尔记忆力下降加上经常生病没去过几节也没背多少）我们班虽然是实验班但是人烂的很多，其中有一个双向真是烦死人天天说去s在班自残然后被讨厌了，现在没人愿意和她走太近学不太会，秋冬反应有点迟钝一整个笨蛋，最近疫情网课被封家 ...全文,,f,,,,,,,,,
抑郁症超话,抑郁症: 又开始zc了 ,,f,,,,,,,,,
抑郁症超话,抑郁症: 每天都会不开心，半夜一个人没有的时候崩溃的大哭一直哭到恶心想吐，自己糟糕的要命还要想办法顾及朋友的情绪，去和他们正常交流，今天晚上骑车出去吹了好半天冷风，买了把新刀zc，血半天都止不住，爸爸妈妈花了那么多钱和精力给我治病可我还是这个样子，我觉得自己就是个废物是个累赘， ...全文,,f,,,,,,,,,
抑郁症超话,抑郁症: 现在不怎么zc了，可能在通过拔头发的方式解压，已经快秃了 ,,f,,,,,,,,,
抑郁症超话,抑郁症: 头疼 耳鸣 头晕 想死 控制不住的想zc。。。 ,,f,,,,,,,,,
抑郁超话,抑郁:  好烦好烦，自己真是废物，不用小刀自残了，却又开始用拳头捶墙，情绪不定，经常焦虑暴怒，感觉胸闷心跳的很快，自己怎么会这么讨厌，应验了我妈的话，我真不是个东西 ,,f,,,,,,,,,
抑郁症超话,抑郁症:  虽然一切都开始好转，但是我还是会很难受，最后一节课还是生出了想要轻生，并且再次自残，我也不想伤害我自己，可是你们知道那种感受吗？心里暴动，十分狂躁，令人厌烦和崩溃，可是我在学校不可以大喊大叫，不可以乱摔东西推翻别人的桌子更不能打人，我心里真的好难受好痛苦，但我发现 ...全文,,f,,,,,,,,,
抑郁症超话,抑郁症:  家人们有过zc经历的姐妹能不能跟我说说zc的不良后遗症上头的时候我看一看 不然真的感觉要忍不住下手了 谢谢 ,,f,,,,,,,,,
双相情感障碍超话,双相情感障碍: 想问一下，双相确诊将近一年，一直在吃药 状况已经跟正常人没有两样了，最近因为没有好好执行自己的计划，自残之后又开始头疼，敏感，吃不下饭，现在就是很后悔，有没有人可以告诉我吃药中复发的情况应该怎么办,,f,,,,,,,,,
抑郁症超话,抑郁症: 求求看到的人为我解答一下吧！我到底是青少年情绪障碍还是抑郁症。本人17岁，快18了。  长话短说，一个多月了，我真的是天天失眠，天天想zs，zc成瘾（每天不划就很难受），虽然吃着医生开的药但是还是经常控制不住自己情绪。一空闲下来，脑海里就不断播放我自杀的场景：我从楼上跳下来 ...全文,,m,,,,,,,,,
双相情感障碍超话,双相情感障碍:  大家都怎么缓解自己暴躁或者想死的情绪啊最近特别易怒，摔了一个碗还想摔手机撕书还总想去死，控制不住幻想自残时的场景 ,,f,,,,,,,,,
抑郁症超话,发现自己每经历一次情绪大波动，乃至于焦虑（颤抖）抑郁: （自残）一起发作，之后，就会有将近三四天都处于超级疲惫的状态。抑郁症 ,,f,,,,,,,,,
躁郁症超话,躁郁症: 每天上网课好烦，我这一个周都已经不正常三次了，第一次我发了一段脏话，然后疯狂举报自己，第二次我删了QQ，微信列表里的所有人，并注销了一个账号，第三次是今天我特别想减光头，但被我父母阻止了，我特别想砸东西，然后心情不好的时候就喜欢自残，很享受血液从身体流出来，看到血液我 ...全文,,f,,,,,,,,,
抑郁症超话,抑郁症: 家人们刚刚被家人pua了，她说你已经很幸福了，凡事要看开点，你就是太小心眼了，你要大方一点，说着说着我就发病了，全身都在抖，一直听到有人骂我矫情贱人，还想发脾气，想打人，想zc，真的是我太矫情太不懂事了吗别管了已经想好怎么s了 ,,f,,,,,,,,,
抑郁症超话,抑郁症: 我们学校领导和我说 你自残给谁看呢 ？ 没惹任何人 ,,f,,,,,,,,,
抑郁症超话,抑郁症: 高三美术生，大家都说高三像我这种情况都是正常的，不是什么大事，根本不是抑郁症。可我觉得我是抑郁了。一个多月了，彻夜失眠（吃了药也没明显好转），每天想zs，每天zc（已经上瘾），每天脑海里都会重复播放自己死的画面。尝试过zs，吞药，不过当时药盒没带，手头只有五片舍曲林了， ...全文,,m,,,,,,,,,
抑郁症患者超话,抑郁症患者:  今天来写一些突然想起来对东西吧 就是关于第一次zs 之前很多次zc 就是感觉改变不了现状 也感觉很无力 然后其实看着胳膊上的血流出来 感受到着疼痛 感觉很解压 所以我现在的左胳膊上大概有二十多道伤口 因为割的比较深 然后都是疤痕增生 写了很多遗书 但是真正zs的那天是毫无防备的  ...全文,,f,,,,,,,,,
抑郁症患者超话,抑郁症患者: 虽然说看过医生之后，抑郁自残的想法少了很多，但是为什么开始喜欢用纸和笔跟脑中的自己聊天啊，每天就在脑子里面和自己聊天，每天心不在焉，课也不上，作业也不想写，好像脑子里住了三个人一样，一个就很开朗和活泼，很阳光；另外一个就很狂躁，经常诱导我去做一些很危险的事情，还 ...全文,,f,,,,,,,,,
双相情感障碍超话,双相情感障碍: 我想问一下我最近就是动不动就想杀人，有次准备了十几把刀差点就去捅我爸了，和别人说话总是在发脾气这样，一点小就很恼火就砸手机砸电脑，还会自残，我以前这方面没那么多症状，大部分都是抑郁之类的，问问米娜桑怎么解决或者控制比较好。 ,,f,,,,,,,,,
抑郁症超话,抑郁症: 还是没去检查有没有病 好难受啊好想zc 好没意思啊 ,,f,,,,,,,,,
抑郁症超话,抑郁症: 不知道自己是不是抑郁症，从高中开始就因为家里有过抑郁情绪，那时候就开始有了自残行为，现在我大三了，前段时间也是在家里又开始不开心，变得抑郁，也有自残，一开始觉得这种情绪就几天，直到我昨天晚上翻自己不开心情况很糟的时候在小号发的朋友圈，才发现从9月20号到10月3号，这么长 ...全文,,f,,,,,,,,,
抑郁症超话,抑郁症: 夸夸我好吗！QWQ！四天没有zc了 ,,f,,,,,,,,,
抑郁症超话,抑郁症:  zc后才知道的事：人的胳膊有三个面 ,,f,,,,,,,,,
抑郁症超话,抑郁症: 前两天又zc了，明明都已经坚持几个月没有这种念头了呀虽然当时感觉不到疼痛，可是之后会疼，所以大家要好好照顾自己，把我当作反面教材呀～已经确诊1089天了，吃药也吃了两年多，真的还可能治好吗？ ,,f,,,,,,,,,
抑郁症超话,抑郁症: 总是会觉得现在是装的，觉得想zs是装的，好像是自己强迫自己有这个想法，觉得zc也是为了让别人注意，觉得我不开心都是装的，觉得我头疼是装的，好像都是假的一样。可是我确确实实是重度抑郁症。。。。 ,,m,,,,,,,,,
抑郁症超话,抑郁症:  我有一个从小学玩到现在的闺蜜她知道我有抑郁症了也不知道一开始是我自己敏感了就发现她话越来越少，她上高三偶尔抽空给我打语音和我聊天，恰好那些时候我都在自残有时候特别压抑就没接，有时候要压着自己的情绪和她聊天让我感觉特别累。但后来我给她发消息她基本上也不回了，我告诉她 ...全文,,f,,,,,,,,,
抑郁症超话,之前停药一年多了 然后最近状态又不好 还zc昨天开始吃了10mg草酸艾司 感觉状态更差了躯体化严重 呼吸困难 躺在那里什么也做不了想问问大家 今天还有必要继续吃吗 还是停药 ,,m,,,,,,,,,
抑郁症超话,抑郁症: 今天复查，医生说我控制的很好，没有自残，就是有点情绪不稳定，开了碳酸锂缓释片，现在就是觉得心里很空，可以笑可以恼就是感觉自己和谁都有距离，挺累的 ,,f,,,,,,,,,
抑郁症超话,抑郁症: 为什么有人会自残，我现在明白了，身体装不下的情绪多到溢出来，太难过了，也太痛苦了，全身都不舒服，我需要疼痛让我回过神，让我发泄出来，真的一点都不好！可恶可恶可恶！我一定会离开的！一定！ ,,f,,,,,,,,,
抑郁症超话,抑郁症:  我常常张向往自由，迷茫，无措，前一秒的事情后一秒就忘了，掉不完的头发，数不清的烦心事，没有自残了，只是在一次又一次的计划着离开，听一首歌，看看这悲凉的世界，写出一首一首离别诗 ,,f,,,,,,,,,
抑郁症超话,抑郁症: 自残的伤又被发现了 ,,f,,,,,,,,,
抑郁症超话,四五年前确诊中度抑郁:  焦虑 有自残倾向 只吃了半年停了 可我真的不想再碰药了… ,,f,,,,,,,,,
双相情感障碍超话,双相情感障碍: 这也算zc吗，根本不是那种情绪上头对着手臂咔咔来几刀的。每次都是先割几道浅的，然后挑一道顺眼的一点一点割深，直到伤口展开、血不停地冒出来就爽了。一整套流程越来越熟练了，很冷静，甚至割前后都会认真消毒，割完会自己包扎。不知道是在惩罚自己还是奖励自己，我不会是个抖阿 ...全文,,m,,,,,,,,,
抑郁症超话,抑郁症:  有没有人自残了被记处分的啊有没有人自残被家长和老师训啊有没有人和我一样啊,,m,,,,,,,,,
抑郁症超话,抑郁症: 我zc感觉不到痛了，好难受啊 ,,f,,,,,,,,,
抑郁症超话,抑郁症:  妈妈明天我必须上学了吧 可是妈妈 我还没睡觉 明天怎么办呢 哦不对 起床之后怎么办呢  好想自残 ,,f,,,,,,,,,
抑郁症超话,抑郁症:  可能耐药了？但我明明只吃了四天...奥沙河利培酮今天只让我睡了六个小时，好难受好想死，好想zc，想到我好想哭好难受，忍得好痛苦，在家人监督下2天没zc了但她现在没在这里，忍得好痛苦一直在用指甲抓自己 ,,f,,,,,,,,,
抑郁症超话,抑郁症: 刚进入大学就碰到一个时不时会说想死的舍友 平常交流什么都很正常 我也觉得可能是她比较消极 今天下课跟她一起走回宿舍聊着聊着才坦白 原来是病友 互相展示zc的伤口 有种如释重负的感觉 终于不用藏着掖着 很开心捏 （不过她已经好了很多 虽然没完全好） ,,f,,,,,,,,,
双相情感障碍超话,双相情感障碍: 想吞药想zc，想一了百了，1038天了，摔了1038天，为什么还是站不起来 ,,f,,,,,,,,,
抑郁症超话,抑郁症:  问问，抑郁症一年半没好。自残吞药都做过。被逼着上学。怎么办。 ,,m,,,,,,,,,
抑郁症超话,抑郁症:  大家zc后是怎么挡住手腕的啊 ,,f,,,,,,,,,
抑郁症超话,抑郁症: 流鼻血的时候我会看着血一滴一滴的滴落直到干涸 被猫抓伤的时候我会一直一直挤着伤口让血液不断的涌出 我喜欢看血流出来 不过zc会留疤 我还在犹豫 我也没去检查确诊 我不敢去 我不敢一个人 我也不知道自己有没有病 只是每天想着死了就好了 ,,f,,,,,,,,,
抑郁症超话,抑郁症:  我控制不住 我好怕 我特别特别想用刀划自己 我控制不住zszc的想法 我没办法不哭 我以为上大学就好了 我现在害怕自己再复发念不完大学 怎么办 ,,f,,,,,,,,,
抑郁症超话,抑郁症:  一来打卡就说明我病发，想得都不是什么自残，而是在想我为什么要活着…… ,,f,,,,,,,,,
抑郁症超话,抑郁症: 最近情绪又不稳定了，想拿刀自残，想死。整个人好阴郁，经常不自觉地就在原地发呆，连别人和我说话打招呼都听不到，脑袋空空的，啥也不用想好好。 ,,m,,,,,,,,,
抑郁症超话超话,抑郁症超话: 我最终还是控制不住我自己的脾气，看着这自残的伤疤还挺那啥的…… ,https://wx4.sinaimg.cn/large/007xcKjzly1h7aj2c0xnsj31400u00ta.jpg,m,,,,,,,,,
抑郁症超话,抑郁症:  在家人监管下一周没zc了，虽然很难受 ,,f,,,,,,,,,
抑郁症超话,抑郁症:  早上还好好的下午就开始莫名其妙手痒想自残 ,,m,,,,,,,,,
抑郁症超话,抑郁症: 其实我今晚上都准备好了 想的是跑完步，就找个地方zc的。然后我同学来和我一起跑步，一起跑步拉伸，然后一起去食堂吃了饭，买了木瓜，就回寝室啦。然后我就没有zc了 ,,m,,,,,,,,,
抑郁症患者超话,抑郁症患者:  好难受我以为这一个星期我都不会再来这里的，结果还是没忍住我真的好难受，难受到要死了zc真的好同但是让我的心理上爽了 ,,f,,,,,,,,,
抑郁症超话,抑郁症:  是不是只有ZC过的人才算得上抑郁 ,,f,,,,,,,,,
抑郁症超话,抑郁症: 我妈看见我新自残的伤口了，唉，虽然她没说什么，但我还是感觉怪怪的。烦人烦人，说不出来的难受 ,,f,,,,,,,,,
抑郁症超话,抑郁症: 刚刚突然好暴躁，就是我洗澡的时候突然脑子里想到一些鬼怪啥的，然后有点害怕就想着快点洗完澡出去，洗着洗着然后突然又想死了，然后还突然变得很暴躁，心脏跳的好快，然后又想自残了，然后特别想伤害自己，心脏跳的好快还很难受感觉心脏要爆炸了，然后特别暴躁很气很气的然后还气到喘不 ...全文,,f,,,,,,,,,
抑郁症超话,抑郁症:  想哭 哭不出 感觉眼泪已经攒起来了 就是流不出来 想自残 就可以疼哭 ,,f,,,,,,,,,
抑郁症超话,抑郁症: 好累啊 原本感觉暑假的时候快好了 现在到学校情绪又差了 现在特想zczs了 感觉现在好累好想哭啊 感觉不能相信任何人感觉所有人都讨厌我 真的好难受好烦 ,,f,,,,,,,,,
抑郁症超话,抑郁症: 这两天犯病 痛苦的要死 就想躺着一动就想哭 一直腹泻 恶心 喘不过气想自残 还想一直酗酒 想解脱 ,,f,,,,,,,,,
抑郁症超话,抑郁症:  看到滴血的画面就有zc的冲动，这是什么心理 ,,f,,,,,,,,,
抑郁症超话,抑郁症: 我感觉我自残上瘾了 ,,f,,,,,,,,,
抑郁症超话,抑郁症:  快入冬了 又开始想自残了 夏天怕别人看到伤疤 冬天就没有这个烦恼 冬天真是我的好朋友 ,,f,,,,,,,,,
抑郁症超话,抑郁症: 怎么办身边没有小刀但是我真的好想zc好难受 ,,f,,,,,,,,,
抑郁症超话,哈哈哈哈原来我也不敢zc的，现在已经勇敢迈出这一步了，真好，我真棒 ,,m,,,,,,,,,
抑郁症超话,抑郁症: 抑郁症我已经忘了快乐是什么了  不知道怎么办  甚至去年还有自残的想法   直到现在  好压抑 感觉自己头上乌云密布 走哪里 哪里一片黑暗 ,,m,,,,,,,,,
抑郁症超话,抑郁症: 我已经忘了快乐是什么了  不知道怎么办  甚至去年还有自残的想法   直到现在  好压抑 感觉自己头上乌云密布 走哪里 哪里一片黑暗 ,,m,,,,,,,,,
抑郁症超话,抑郁症: 上次zc后感觉自己情绪变好了，还天天跟室友谈天谈地开玩笑，都怀疑自己是不是轻躁狂了，但我不会和陌生人聊天 ,,f,,,,,,,,,
抑郁症超话超话,抑郁症超话: 抑郁症超话离开河边，又去周围逛了许久，十一点回了家，看到我妈一脸漠不关心无所谓的样子，我好伤心，心里好难受，好想自残，但下不了手，用膝盖撞了桌子几下也没什么感觉，最后在身上夹了好几个夹子，觉得心里好受些了 ,https://wx1.sinaimg.cn/large/008b3NZ5gy1h7fojbd0esj32o03k0x6q.jpg,f,,,,,,,,,
双相情感障碍超话,双相情感障碍: 自残到已经没有感觉了 ,,m,,,,,,,,,
抑郁症超话,抑郁症: 抑郁症两年，目前在吃文拉法辛和枸橼酸坦度螺酮胶囊。但是最近感觉情绪忽高忽低。白天精神亢奋和人打交道很主动并且话多，室友的一些举动就让我心烦甚至想动手，然后晚上情绪低落脑子乱得一团然后躺在床上想哭又哭不出来，一句话都不想说。就通过zc来疏解心理的沉闷。怀疑是转双向了，应 ...全文,,f,,,,,,,,,
抑郁症超话,抑郁症:  又自残了   我是不是有点变态了 ,,f,,,,,,,,,
寄给走饭的信超话,寄给走饭的信: 可是自残带来的快感真的比看八次心理医生还有用 ,,f,,,,,,,,,
双相情感障碍超话,双相情感障碍:  夏天吃药状态一直很稳定很好，为什么到了秋冬又开始…厌学请假自残状态也不好还和家里发生矛盾，感觉一切都好糟糕，为什么吃药也还会这样…. ,,m,,,,,,,,,
抑郁症患者超话,抑郁症患者: 今天是2022年10月24号星期一和往常一样每天如此抑郁寡欢，我也想过死亡我害怕难过，我真的不知道我自己活着是为什么，没有人回答过，我也想过跳楼，但是我恐高害怕我也想过一系列自残害怕不敢做恐惧等等。只有我自己知道罢了。父母每天都是咋咋呼呼，我很烦。每天只有手机陪伴我，有 ...全文,,m,,,,,,,,,
抑郁症超话,心里难受 今天没控制住，哭到崩溃撞墙 拽头发 把自己挠的一身血印。。。居然不疼，失去理智的时候一点都不疼。我不是一个喜欢自残的人 因为怕疼，今天真的没感觉。。。 ,,f,,,,,,,,,
抑郁症超话,抑郁症: 又来了又来了又来了，越来越频繁了越来越频繁了，好想s好想s好想s，胸口被火烧一样又闷又痛...疯了。。。想zc想s想s ,,f,,,,,,,,,
双相情感障碍超话,双相情感障碍: 想问问大家躁动期也会有选择自残的时候吗，虽然心态情绪完全不是抑郁期自残那种状态，但是依然控制不住自残？ ,,m,,,,,,,,,
抑郁症超话,抑郁症: 原来我的情绪正常都是靠药维持的，药一断我又是一个整晚哭想死想自残的人 ,,m,,,,,,,,,
抑郁症超话,抑郁症: 明明什么事情都没有发生，还是控制不住zc ,,f,,,,,,,,,
双相情感障碍超话,双相情感障碍:  慢慢学会阻止自己自残其实是最痛苦的 这就意味着必须又要一次次的咬着牙忍下所有痛苦 并且还要让自己保持清醒 ,,f,,,,,,,,,
抑郁症超话,抑郁症:  头发大把大把的掉 每天都很累很想s很想zc ,,f,,,,,,,,,
抑郁症超话,抑郁症: 发现大部分人，都是因为难受，发泄才选择zc，但感觉我 完全就是因为爱好，有时候想起来了，只要不被惰性打败，就来几下 ,,m,,,,,,,,,
焦虑症超话,焦虑症: 有特别易怒的朋友吗？很小的事就能把自己气到喘不过来气，心慌，胸闷气短，手抖，眼泪狂流不止，特想摔东西或者用自残的方法来控制住情绪，有跟我一样的朋友吗？我一直以为跟老公一起去看心理医生他了解到我的情况就会照顾我的情绪，可是我想多了，根本没用，自己的病还得自己治，舍曲林 ...全文,,f,,,,,,,,,
抑郁症超话,抑郁症: 真的很喜欢欣赏zc的疤一开始红红的好好看 ,,f,,,,,,,,,
